"","title","hit","url_val","contentlist"
"201","주식 오늘 하루에 35% 낙폭 차이 진짜 개인은 하지 마세요.","4414","https://www.clien.net/service/board/park/14746755?od=T31&po=6&category=&groupCd=community","      시초가 -5% 에 시작해서 오늘도 죽을 쓸까 싶었는데 그걸 오전에 말아 올려서 오후에 외국인 천억대 이상 매수세가 들어오면서 이 떡락장에 상한가에 근접했네요. 하루에 낙폭이 35% 억대 투자금이라 일이 손에 잡히지가 않는군요.   "
"202","엠팍은 입국금지 프레임 아직도 붙들고 있네요..","1353","https://www.clien.net/service/board/park/14746754?od=T31&po=6&category=&groupCd=community","         처음에 ""중국 안막아서 망했다"" 프레임으로 거세게 몰아부치다,      이탈리아를 시작으로 유럽 팬데믹 시작, 그 와중에 외신칭찬이 이어지자,      일베발 왜곡,날조 자료 가져와서 ""문천지들이 외신 날조했다""며 오히려 역공      그와중에 외신의 칭찬이 그칠줄 모르고 지속되자 이번엔      ""정부가 잘한게 아니라, 의사들이 희생해서 잘한거다, 정부가 한게뭐냐? "" 프레임..      현재는 홍혜걸의 논지를 신봉하며,      ""무상의료가 유럽을 망쳤다, 한국도 공공의료 고집하면 유럽꼴 못면할것"" 이거 밀고 있습니다..      '의료 민영화'를 추진하려는 작전세력이 침투한게 확실해 보입니다.      거기에 더해 현재도 이미 갓끈 떨어진지 오래인 '입국금지' 프레임 아직도 밀고 있네요      지금이라도 입국금지해야 된다고.... 문재X 뭐하냐고..      지금 입국자 90%가 자국민인데 이걸 막으라고???            "
"203","월요일엔 로또 당첨 확인.jpg","2485","https://www.clien.net/service/board/park/14746753?od=T31&po=6&category=&groupCd=community","               오전에 바빴어서 이제야 보는데.. 계속 바빠야겠어요 ;;      "
"204","7광구는 일본으로 넘어 갈 확률이 높네요","4407","https://www.clien.net/service/board/park/14746752?od=T31&po=6&category=&groupCd=community","            어릴 때 교과서에서 본 기억이 가물가물 나는데...      최근에 KBS '시사기획 창' 에서 다뤄서 보니..      원래 대륙붕 기준으로 한국이 우리 땅(바다)라고 개발하려고 했는데 일본이 같이 할래? 했다가 그래 돈도 없고 기술도 없는데      갈이 알아보자 해서 알아보다가 그 사이 국제법이 대륙붕 기준에서 EEZ로 바뀌면서 일본이 미래에 냅두면 꿀꺽 할수 있을거 같으니      경제성 없어서 덮자고 조약 맺고 43년전 묵히는중... 근데 바로 옆에 중국쪽 바다에서 석유랑 가스가 펑펑 터지는거 보니 분명      여기도 석유랑 가스가 펑펑 날거 같은데 조약때문에 개발을 못하고 있군요. 이대로 가면 8년뒤 조약 끝나고 일본이 EEZ 주장하면      남한만한 바다가 일본으로 귀속된다고 하네요.      이건 쌍방 조약을 맺은거라서 일본입장에서 한국이 떼쓰는 거라고 주장해도 할말이 없는 상태군요...      현재 일본측에 우리 개발할거임 통보하고 허가를 기다리는 중인데 일본이 허가해줄리 만무하다고 하네요.      심지어 우리가 개발비 다 낸다고 하는데도 일본이 경제성 없다는 핑계로 시간끌기 시전중 ㄷㄷ      암튼 경제성은 핑계고 일본이 다 먹을려는 시간끌기네요... 조약을 맺을때 신중하게 봤어야 했는데... 이건 뭐... 좀 힘들어 보이네요.      현실적인건 일본도 중국이랑 공동개발 할려고 하던데 중국을 잘 꼬드겨서? 일본이랑 중국사이에서 우리가 줄 잘타는 게 답인거 같군요..   "
"205","'유서 잠적' 김원성 '용기내 싸울것' 무소속 출마 시사","1758","https://www.clien.net/service/board/park/14746751?od=T31&po=6&category=&groupCd=community","      김 최고위원은 이날 페이스북에서 “나타나지도 않는 미투, 그리고 제 목소리가 담기지 않은 녹취록, 그간 저를 끊임없이 흔들었던 당 관계자들의 광란에 가까운 움직임에 멘탈이 붕괴돼 순간적으로 가족과 부모님께 씻지못할 큰 상처를 드린것 같아 송구하다”고 했다. 그는 “일평생 부끄러운 짓을 하지 않았고, 조그만 징계조차 받은 일이 없다”며 “한 사람의 인생을 그리고 한 가족을 자신의 명분과 이익을 위해 사지로 몰아넣은 세력의 실체를 반드시 밝혀내 명예를 회복하겠다”라고 했다. 또 “진영에 얽매이지 않고 국민만을 바라보고 정의의 길에 서는 좋은 정치인이 되겠다”라고 했다. 정치권에선 “무소속 출마를 통해 명예를 회복하겠다는 것 아니냐”는 말이 나왔다.      -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------   부산 북 강서을이 쉽지 않은 동네이긴 하지만..   더불어민주당에서 spec 어마어마한 최지은 후보를 공천한다데가   현역인 김도읍에, 전 부산 강서구청장 출신의 강인길 무소속 출마, 김원성 무소속 출마하면서 해볼만 하지 않을까? 싶네요.      출처는 조선일보이니 클릭하지마세요~   "
"206","섬나라","367","https://www.clien.net/service/board/park/14746750?od=T31&po=6&category=&groupCd=community","      ""더 많은 가족들이 사랑하는 사람을 잃을 것입니다.""라며 영국 총리가 실상 코로나 대응 포기를 선언 했죠.   대책으로 집단면역체계구축으로 감염자 수를 줄이는 방법을 내 놓았는데 이게 전 국민의 60%가 감영되어 면역력을 갖게 되면 자연히 감영자가 감소할 거라는 얘기였죠.      물론 26만명이 사망할거라는 연구결과 때문인지 실행은 하지않고 180도 바꿔 감염을 억제하는 정책으로 선회했죠.            그런데 아무리 봐도 그걸 실행하는 나라가 있네요.      섬나라.   "
"207","美 WSJ, “한국은 극심한 병상 부족 사태를 어떻게 해결했는가”","6337","https://www.clien.net/service/board/park/14746745?od=T31&po=6&category=&groupCd=community","               미국의 유력지 월스트릿저널(Wall Street Journal)은 22일 “한국은 극심한 병상 부족 사태를 어떻게 해결했는가(How South Korea Solved Its Acute Hospital-Bed Shortage)” 제하의 기사에서 “저위험 확진자를 일반 연수시설로 전환함으로써 의료 시설과 인력을 확보하고 보호할 수 있었다”고 보도했다.출처 : 더브리핑(http://www.thebriefing.co.kr)      ------------   (사진이예요.누르지 마세요)   "
"208","보수언론 열심히 정신승리중이군요","1796","https://www.clien.net/service/board/park/14746744?od=T31&po=6&category=&groupCd=community","      http://m.monthly.chosun.com/client/news/viw.asp?ctcd=A&amp;nNewsNumb=202004100022      링크는 월간 조선이니 안보셔도 됩니다.   영남에서 빼앗겼던 의석수를 가져와 미통당이   제1당이 될거라는 주장인데   저는 도저히 공감하기 힘들군요.   "
"209","분명 2주 재택근무를 위해 음식을 재워두는...","1795","https://www.clien.net/service/board/park/14746743?od=T31&po=6&category=&groupCd=community","      사재기를 해 놨는데...      이거.. 사 놓고 재워 놔야하는데      낼름낼름 먹어지네요..       사재기가 아니라 그냥 사기를 했어요...   "
"210","65세 1000명당 병상수.korea","3907","https://www.clien.net/service/board/park/14746742?od=T31&po=6&category=&groupCd=community","         인구 1000명당 병상 수로 보는게 아니라   실질적으로 문제가 되는 고위험군(65세 이상) 1000명당 병상의 수      입니다.      아래는 참고삼아 보세요   https://books.google.co.kr/books?id=i2SQDwAAQBAJ&amp;pg=PA206&amp;lpg=PA206&amp;dq=65%EC%84%B8+1000%EB%AA%85%EB%8B%B9+%EB%B3%91%EC%83%81+%EC%88%98&amp;source=bl&amp;ots=ZOL3pO4U9E&amp;sig=ACfU3U1ubelKfHdnrQcKqIGM4nAU9k-E7Q&amp;hl=ko&amp;sa=X&amp;ved=2ahUKEwiS2omz5a_oAhUCM94KHZqqDSgQ6AEwBXoECAkQAQ#v=onepage&amp;q=65%EC%84%B8%201000%EB%AA%85%EB%8B%B9%20%EB%B3%91%EC%83%81%20%EC%88%98&amp;f=false   "
"211","불매운동의 목적을 상기할 때입니다.","1208","https://www.clien.net/service/board/park/14746741?od=T31&po=7&category=&groupCd=community","      불매운동은 그 가치에동의하는 사람이 늘수록 힘을 얻습니다      그런데 선택적으로 불매하고 있는 사람이   그 선택점 때문에비난받고 매도돼서 불매 자체를 중단한다면   누구에게 이득일까요?      불매운동은   남보다 더 불매하니까 더 나은 사람이고,   못하니까 더 못난 사람이라고   평가하기 위한 도구가 아닙니다      순혈주의는 불매운동에 도움되지 않는다고 생각합니다.   "
"212","이력서에 한줄밖에 없는 PD.jpg","6903","https://www.clien.net/service/board/park/14746740?od=T31&po=7&category=&groupCd=community","             "
"213","[LIVE] 황희석-장용진, <U+2714>권련기관 개혁, 어디까지 왔나? 라이브 중","535","https://www.clien.net/service/board/park/14746739?od=T31&po=7&category=&groupCd=community","                   황의석 예비후보님 지금 라이브 중이십니다.   "
"214","나경원 “유권자들 마음에 ‘민주당만 빼고’라는 울림 있어”","2910","https://www.clien.net/service/board/park/14746738?od=T31&po=7&category=&groupCd=community","      [김능구의 정국진단] 나경원 “서울 민심은 양극화…절대 지지자와 절대 반대자로 나뉘어”   “유권자들 마음에 ‘민주당만 빼고’라는 울림 있어”“코로나19 극복을 위해서는 정부에 힘 실어줘야”“민주당 위성정당, 패스트트랙의 ‘셀프 심판’”“민주당 공관위원이 날 고발…정치공작의 음모”      보수통합에 대해서는 ”생각보다 시너지가 많이 나는 편은 아니다. 미래한국당이라던가 이런 부분이 명확치 않다“면서도 ”지금은 정체 상태이지만 다시 도약할 수 있다. 이유는 유권자들의 마음에 ‘민주당만 빼고’라는 울림이 있기 때문이다. 핵심은 ‘민주당만 빼고’다“라는 의견을 내놓았다.         나는 내 친구들 마음의 울림도 못 듣겠는데      이분은 용케 많은 사람들의 마음의 울림을 들으신다고 하네요 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ      "
"215","주문한것보다 더 비싼 택배가 왔네요","2017","https://www.clien.net/service/board/park/14746737?od=T31&po=7&category=&groupCd=community","                     검색해보니까 교보문고 시그니처향수랍니다.. 6만 5천원 하는건데 세상에 어이가 없어서 웃음만 나오네요..ㅎㅎ   택배 깔 때 물 흔들리는 소리가 나서 설마~ 했는데 현실이였습니다..   역시 교보는 포장이 다르네~가 아니라 물품이 다르네...   상담원하고 통화해봤는데 교환받을 물품은 25일에서야 출발한다네요   이게 뭔 변인지..   "
"216","조중동과 일베충의 논리","598","https://www.clien.net/service/board/park/14746736?od=T31&po=7&category=&groupCd=community","      이슈 = 기레기와 일베충의태도   1. 국내 코로나확진자 발생 = 문재인책임   1-1. 다른나라도 확진자 발생 = 문재인책임   1-3. 확진자수 한국 순위 내려감 =그래도 문재인방역헛점   2. 신천지가 퍼뜨림 = 문재인책임   3. 사망자발생 = 문재인책임   4. 기생충 팀 격려 = 문재인 생각있냐?   5. 중국이 마스크 한국에 전달 = 문재인책임   6. 일본이 유람선 격리 = 문재인은 왜 안하냐?   7. 싱가폴 등 확진자 발생 = 한국보다 확진자 적으니 한국은문재인책임   8. 진단키드 보급 =fda안받았으니 문재인책임   9. 경제성장률 전세계적 폭락예상 = 문재인책임      너무도 빤하죠. 쟤들은 문재인탄핵을 통해 똥누리를 집권시켜서 한국을 일본의 속국으로 만드려고 하는게 확실해 보이네요. 못 알아채는 국민이 병신인 상황입니다.   "
